"","V2","FINAL_URL","Error_check","PRICE","Surface","Rooms","Bedrooms","FLOOR","BUILDTING_YEAR","LOCATION","ELECTRICITY_HEATING","GAS_HEATING"
"1345","fd-39639313","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39639313.html","clean","1 400","74  ","3","2"," 1",NA,"31000",NA,NA
"1346","fd-39410421","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39410421.html","clean","1 026","75  ","3","2"," 4",NA,"31000",NA,NA
"1347","fd-39639311","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39639311.html","clean","1 145","70  ","3","2",NA,NA,"31000",NA,NA
"1348","fd-39408536","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39408536.html","clean","1 032","71  ","3","2"," 3",NA,"31000","51","27"
"1349","fd-39639312","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39639312.html","clean","1 390","86  ","3","2"," 3",NA,"31000",NA,NA
"1350","fd-38819864","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38819864.html","clean","1 300","78  ","4","3"," 1",NA,"31000",NA,NA
"1351","fd-38645516","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38645516.html","clean","1 000","64  ","3","2"," 3","1965","31000","30","11"
"1352","fd-38289593","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38289593.html","clean","1 245","63  ","3","2"," 4",NA,"31000",NA,NA
"1353","fd-36833892","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36833892.html","clean","1 010","69  ","3","2",NA,NA,"31300","76","15"
"1354","fd-39619244","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39619244.html","clean","1 125","75  ","3",NA,NA,NA,"31000","50","20"
"1355","fd-39109163","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39109163.html","clean","1 010","73  ","3",NA,NA,NA,"31000","30","20"
"1356","fd-39510051","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39510051.html","clean","1 190","106  ","3",NA,NA,NA,"31500","30","55"
"1357","fd-39585954","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39585954.html","clean","1 066","98  ","4","3"," 4",NA,"31300",NA,NA
"1358","fd-39371696","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39371696.html","clean","1 058","80  ","4","3"," 4","2011","31200","47","5"
"1359","fd-39479576","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39479576.html","clean","1 116","88  ","3","2"," 2",NA,"31400","39","6"
"1360","fd-39310208","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39310208.html","clean","1 195","113  ","4","3"," 6","2002","31000",NA,NA
"1361","fd-38372761","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38372761.html","clean","1 030","70  ","3","2",NA,"1900","31000","00","20"
"1362","fd-38744085","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38744085.html","clean","1 300","90  ","4","3"," 4",NA,"31500","95","17"
"1363","fd-38986177","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38986177.html","clean","1 150","70  ","3","2"," 1",NA,"31000",NA,NA
"1364","fd-37702047","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37702047.html","clean","1 380","87  ","3","2"," 1",NA,"31300","17","27"
"1365","fd-39349944","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39349944.html","clean","1 105","80  ","4","3",NA,"1990","31500",NA,NA
"1366","fd-39344112","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39344112.html","clean","1 200","43  ","2","1"," 4",NA,"31000","30","35"
"1367","fd-39320009","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39320009.html","clean","1 390","86  ","3","2"," 3",NA,"31000",NA,NA
"1368","fd-36694661","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36694661.html","clean","1 244","63  ","3","2"," 4",NA,"31000","30","35"
"1369","fd-38882285","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38882285.html","clean","1 033","77  ","3","2"," 2",NA,"31400","08","11"
"1370","fd-39156615","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39156615.html","clean","1 200","44  ","2","1"," 4",NA,"31000",NA,NA
"1371","fd-38913931","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38913931.html","clean","1 145","70  ","3","2",NA,NA,"31000",NA,NA
"1372","fd-37385361","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37385361.html","clean","1 280","99  ","4","3"," 4",NA,"31500","84","9"
"1373","fd-37867129","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37867129.html","clean","1 241","69  ","2","1"," 3",NA,"31000","40","40"
"1374","fd-38749480","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38749480.html","clean","1 190","120  ","4","3"," 2","1975","31500",NA,NA
"1375","fd-38724116","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38724116.html","clean","1 400","74  ","3","2"," 1",NA,"31000",NA,NA
"1376","fd-37227018","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37227018.html","clean","1 266","95  ","4","3"," 2",NA,"31400","09","11"
"1377","fd-36667895","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36667895.html","clean","1 230","80  ","4",NA," 1",NA,"31000","89","15"
"1378","fd-38477376","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38477376.html","clean","1 120","84  ","3","2"," 8",NA,"31100",NA,NA
"1379","fd-38229978","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38229978.html","clean","1 039","76  ","3","2"," 2","2007","31300","67","15"
"1380","fd-36469908","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36469908.html","clean","1 200","91  ","4",NA,NA,NA,"31400","89","15"
"1452","fd-39740961","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39740961.html","clean","1 420","119  ","4","3"," 1","1975","31000","87","76"
"1453","fd-37545434","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37545434.html","clean","1 399","105  ","5","4"," 2","1969","31500","53","35"
"1454","fd-39037219","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39037219.html","clean","1 015","99  ","4","3"," 1","2004","31200","75","16"
"1455","fd-39730186","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39730186.html","clean","1 440","118  ","4","3"," 2",NA,"31500","36","31"
"1456","fd-39729265","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39729265.html","clean","1 066","98  ","4","3"," 4",NA,"31300",NA,NA
"1457","fd-37864216","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37864216.html","clean","1 095","81  ","4","3"," 5",NA,"31000","57","6"
"1458","fd-39721307","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39721307.html","clean","1 400","91  ","4","3"," 8",NA,"31000",NA,NA
"1459","fd-39641053","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39641053.html","clean","1 129","85  ","4","3"," 2",NA,"31000","17","27"
"1460","fd-39489730","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39489730.html","clean","1 010","90  ","4","3"," 3","2016","31300","52","1"
"1461","fd-39714397","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39714397.html","clean","1 435","92  ","3","2"," 2",NA,"31000",NA,NA
"1462","fd-39636929","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39636929.html","clean","1 057","87  ","4","3"," 3",NA,"31000","73","40"
"1463","fd-39547089","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39547089.html","clean","1 280","94  ","5","3"," 4","1800","31000",NA,NA
"1464","fd-39706612","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39706612.html","clean","1 250","58  ","2","1"," 3",NA,"31000","89","9"
"1465","fd-39029606","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39029606.html","clean","1 140","73  ","3","2"," 1",NA,"31300","97","9"
"1466","fd-39705729","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39705729.html","clean","1 075","81  ","3","2"," 1",NA,"31000",NA,NA
"1467","fd-38492299","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38492299.html","clean","1 360","89  ","3",NA,NA,NA,NA,"50","35"
"1468","fd-39390054","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39390054.html","clean","1 030","88  ","4",NA,NA,NA,NA,"03","24"
"1469","fd-39623082","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39623082.html","clean","1 025","68  ","2","1"," 1",NA,NA,"01","25"
"1470","fd-37125515","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37125515.html","clean","1 059","58  ","3","2"," 1",NA,NA,NA,NA
"1471","fd-39440171","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39440171.html","clean","1 250","124  ","4","3",NA,NA,"31000",NA,NA
"1472","fd-39585370","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39585370.html","clean","1 105","77  ","3","2",NA,NA,"31000",NA,NA
"1473","fd-39289852","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39289852.html","clean","1 400","73  ","3",NA,NA,NA,"31000",NA,NA
"1474","fd-39121004","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39121004.html","clean","1 390","86  ","3",NA,NA,NA,"31000","50","35"
"1475","fd-39374111","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39374111.html","clean","1 062","70  ","3",NA,NA,NA,"31000","30","20"
"1476","fd-39415268","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39415268.html","clean","1 034","68  ","3",NA,NA,NA,"31000",NA,NA
"1477","fd-39740961","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39740961.html","clean","1 420","119  ","4","3"," 1","1975","31000","87","76"
"1478","fd-37545434","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37545434.html","clean","1 399","105  ","5","4"," 2","1969","31500","53","35"
"1479","fd-39037219","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39037219.html","clean","1 015","99  ","4","3"," 1","2004","31200","75","16"
"1480","fd-39730186","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39730186.html","clean","1 440","118  ","4","3"," 2",NA,"31500","36","31"
"1481","fd-39729265","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39729265.html","clean","1 066","98  ","4","3"," 4",NA,"31300",NA,NA
"1482","fd-37864216","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37864216.html","clean","1 095","81  ","4","3"," 5",NA,"31000","57","6"
"1483","fd-39721307","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39721307.html","clean","1 400","91  ","4","3"," 8",NA,"31000",NA,NA
"1484","fd-39641053","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39641053.html","clean","1 129","85  ","4","3"," 2",NA,"31000","17","27"
"1485","fd-39489730","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39489730.html","clean","1 010","90  ","4","3"," 3","2016","31300","52","1"
"1486","fd-39714397","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39714397.html","clean","1 435","92  ","3","2"," 2",NA,"31000",NA,NA
"1487","fd-39636929","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39636929.html","clean","1 057","87  ","4","3"," 3",NA,"31000","73","40"
"1488","fd-39547089","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39547089.html","clean","1 280","94  ","5","3"," 4","1800","31000",NA,NA
"1489","fd-39706612","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39706612.html","clean","1 250","58  ","2","1"," 3",NA,"31000","89","9"
"1490","fd-39029606","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39029606.html","clean","1 140","73  ","3","2"," 1",NA,"31300","97","9"
"1491","fd-39705729","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39705729.html","clean","1 075","81  ","3","2"," 1",NA,"31000",NA,NA
"1492","fd-38492299","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38492299.html","clean","1 360","89  ","3",NA,NA,NA,"31300","50","35"
"1493","fd-39390054","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39390054.html","clean","1 030","88  ","4",NA,NA,NA,"31400","03","24"
"1494","fd-39623082","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39623082.html","clean","1 025","68  ","2","1"," 1",NA,"31000","01","25"
"1495","fd-37125515","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37125515.html","clean","1 059","58  ","3","2"," 1",NA,"31000",NA,NA
"1496","fd-39440171","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39440171.html","clean","1 250","124  ","4","3",NA,NA,"31000",NA,NA
"1497","fd-39585370","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39585370.html","clean","1 105","77  ","3","2",NA,NA,"31000",NA,NA
"1498","fd-39289852","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39289852.html","clean","1 400","73  ","3",NA,NA,NA,"31000",NA,NA
"1499","fd-39121004","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39121004.html","clean","1 390","86  ","3",NA,NA,NA,"31000","50","35"
"1500","fd-39374111","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39374111.html","clean","1 062","70  ","3",NA,NA,NA,"31000","30","20"
"1501","fd-39415268","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39415268.html","clean","1 034","68  ","3",NA,NA,NA,"31000",NA,NA
"1502","fd-39740961","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39740961.html","clean","1 420","119  ","4","3"," 1","1975","31000","87","76"
"1503","fd-37545434","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37545434.html","clean","1 399","105  ","5","4"," 2","1969","31500","53","35"
"1504","fd-39037219","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39037219.html","clean","1 015","99  ","4","3"," 1","2004","31200","75","16"
"1505","fd-39730186","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39730186.html","clean","1 440","118  ","4","3"," 2",NA,"31500","36","31"
"1506","fd-39729265","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39729265.html","clean","1 066","98  ","4","3"," 4",NA,"31300",NA,NA
"1507","fd-37864216","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37864216.html","clean","1 095","81  ","4","3"," 5",NA,"31000","57","6"
"1508","fd-39721307","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39721307.html","clean","1 400","91  ","4","3"," 8",NA,"31000",NA,NA
"1509","fd-39641053","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39641053.html","clean","1 129","85  ","4","3"," 2",NA,"31000","17","27"
"1510","fd-39489730","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39489730.html","clean","1 010","90  ","4","3"," 3","2016","31300","52","1"
"1511","fd-39714397","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39714397.html","clean","1 435","92  ","3","2"," 2",NA,"31000",NA,NA
"1512","fd-39636929","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39636929.html","clean","1 057","87  ","4","3"," 3",NA,"31000","73","40"
"1513","fd-39547089","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39547089.html","clean","1 280","94  ","5","3"," 4","1800","31000",NA,NA
"1514","fd-39706612","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39706612.html","clean","1 250","58  ","2","1"," 3",NA,"31000","89","9"
"1515","fd-39029606","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39029606.html","clean","1 140","73  ","3","2"," 1",NA,"31300","97","9"
